id,Tiêu đề,Giá,Khoảng giá min,Khoảng giá max,Địa chỉ,Mô tả chi tiết,Thương hiệu,Dòng xe,Năm đăng ký,Số Km đã đi,Tình trạng,Loại xe,Dung tích xe,Xuất xứ,Chính sách bảo hành,Trọng lượng,Href,Thời gian ghi nhận,Gia_Thuc_Te_Trieu,Gia_AI_Du_Doan_Trieu,Co_Bat_Thuong,Ly_Do_Chi_Tiet
6456,Vario 150,59.800.000 đ,51.28 tr,60.19 tr,"Xã Vĩnh Lộc B, Huyện Bình Chánh, Tp Hồ Chí Minh","𝐘𝐞̂𝐮 𝐦𝐚̀𝐮 𝐡𝐨̂̀𝐧𝐠 𝐆𝐡𝐞́𝐭 𝐬𝐮̛̣ 𝐠𝐢𝐚̉ 𝐝𝐨̂́𝐢 𝐭𝐡𝐢̀ 𝐤𝐢𝐞̂́𝐦 𝐞𝐦 𝐧𝐡𝐚 

 #Vario 150 mẫu cũ bstp 9c

👉👉 G.ó.p N.ợ X.@.u Đưa Trước 30Tr Bao Đậu 100% 10’ lấy xe về

👉 Máy móc nguyên zin ( bao chưa rớt đầu )
👉 Dàn ngoài leng keng sạch sẽ
👉 Nồi đã canh êm ái nhẹ nhàng 

𝐀/𝐄 𝐂𝐮̛́ 𝐐𝐮𝐚 𝐓𝐞𝐬𝐭 𝐕𝐚̀ 𝐓𝐫𝐚̉𝐢 𝐍𝐠𝐡𝐢𝐞̣̂𝐦 𝐓𝐡𝐚̣̂𝐭 𝐓𝐞̂́ 𝐍𝐡𝐞́
 
 💵💵💵Giá chỉ : 50 mấy triệu 

🌹 𝗛𝗼𝗮 𝗛𝗼̂̀𝗻𝗴 𝗛𝗮̂́𝗽 𝗗𝗮̂̃𝗻 𝗖𝗵𝗼 𝗔𝗻𝗵 𝗘𝗺 𝗚𝗶𝗼̛́𝗶 𝗧𝗵𝗶𝗲̣̂𝘂 

✅ 𝐁𝐚𝐨 𝐀𝐄 𝐂𝐡𝐨̛𝐢 𝐂𝐡𝐚́𝐧 𝐐𝐮𝐚𝐲 Đ𝐚̂̀𝐮 𝐋𝐨̂̃ % 

✅ 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ 𝗗𝗼̂̉𝗶 𝗔́𝗼 𝗧𝗵𝗲𝗼 𝗦𝗼̛̉ 𝗧𝗵𝗶́𝗰𝗵 𝗙𝗿𝗲𝗲

☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 : *** ( 𝗧𝗿𝘂̛𝗼̛̀𝗻𝗴 𝗘𝗺 )",Honda,Vario,2017,23000,Đã sử dụng,Tay ga,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-binh-chanh-tp-ho-chi-minh/120182954.htm,2025-11-28 15:50:25,59.8,29.246824,1,Giá CAO bất thường. AI dự đoán: 29.25 tr. (Cao hơn 104%)
6471,xe chính chủ,20.000.000 đ,8.21 tr,9.64 tr,"Xã Bình Khánh, Huyện Cần Giờ, Tp Hồ Chí Minh","xe đã làm nồi vệ sinh kim phun , chạy êm và ít hao xăng, tất cả từ con ốc đều zin theo xe , liên lạc zalo ***",Yamaha,Nozza,2012,40000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-can-gio-tp-ho-chi-minh/123340730.htm,2025-11-28 15:50:25,20.0,9.521163,1,Giá CAO bất thường. AI dự đoán: 9.52 tr. (Cao hơn 110%)
6473,future 66 +5 4 val,39.000.000 đ,25.09 tr,29.45 tr,"Xã Bình Khánh, Huyện Cần Giờ, Tp Hồ Chí Minh",Cần bán hoặc gl xe như hình. Máy 66+5 4val,Honda,Future,2022,10000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-can-gio-tp-ho-chi-minh/123213559.htm,2025-11-28 15:50:25,39.0,21.494322,1,Giá CAO bất thường. AI dự đoán: 21.49 tr. (Cao hơn 81%)
6478,Xe full thai trum mên,34.000.000 đ,15.43 tr,18.12 tr,"Xã Thái Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh","Xe full thái Dream II 1999. Biển số tp. Chính chủ. Sang tên rút hồ sơ. Xe nhà không cò lái
Sưu tầm.Trùm mền
Có thay chút đồ mới 100% hàng đúng Drem thái.Không trầy xước. Ib gửi zalo video",Honda,Dream,1999,10000,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/124948754.htm,2025-11-28 15:50:25,34.0,11.867628,1,Giá CAO bất thường. AI dự đoán: 11.87 tr. (Cao hơn 186%)
6492,wave 2002 zin từ a đến z sdt ***,20.000.000 đ,3.44 tr,4.04 tr,"Thị trấn Củ Chi, Huyện Củ Chi, Tp Hồ Chí Minh",Cần bán 1 con wave alpha xanh 202 xe zin từ a đến z .gtdd .bso tp gia .20tr,Hãng khác,Dòng khác,2003,40000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/125066581.htm,2025-11-28 15:50:25,20.0,5.5846353,1,Giá CAO bất thường. AI dự đoán: 5.58 tr. (Cao hơn 258%)
6495,Cần bán xe suzuki gz150a,39.000.000 đ,35.47 tr,41.64 tr,"Thị trấn Củ Chi, Huyện Củ Chi, Tp Hồ Chí Minh","Xe ít đi nay muốn bán hay gl đổi xe ga 150,. Xe đi kỹ trùm mền lâu lau đi tua lấy ra đi rồi về bảo dưỡng kỳ đã gắn thêm nhiều phụ tùng, baga xạc dt chống giữa , đèn trợ sáng, xe vỏ mói thay , nhớt ,sên dĩa mới thay nên về k tốn thêm đồng nào để bảo dưỡng. Xe chính chủ ký giấy bán 5 phút. Chỉ bán cho anh chị mua về sử dụng k tiếp cò lái, thiện chí bớt xăng xe.tăng thêm bộ thùng sau Xem xe tại nhà gần cầu vượt Củ chi.",Suzuki,GZ,2013,48000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/124740890.htm,2025-11-28 15:50:25,39.0,21.323595,1,Giá CAO bất thường. AI dự đoán: 21.32 tr. (Cao hơn 83%)
6496,Bán suzuki s1000,210.000.000 đ,23.37 tr,27.43 tr,"Xã Tân Thông Hội, Huyện Củ Chi, Tp Hồ Chí Minh","Xe trùm mền cần ra đi hoặc giao lưu sport. Đăng ký 2018 odo 16 ngàn km bao ko tua. Xe zin chưa sửa chữa , ko đâm đụng. Đồ zin còn. Xem xe Củ Chi. Giá 210 tr. Xin để lại tin nhắn",Suzuki,GSX,2018,16000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/124985398.htm,2025-11-28 15:50:25,210.0,51.804222,1,Giá CAO bất thường. AI dự đoán: 51.80 tr. (Cao hơn 305%)
6497,xe mio 110 zin kiểng máy êm có bớt cho ae thienchi,9.800.000 đ,6.29 tr,7.39 tr,"Xã An Phú, Huyện Củ Chi, Tp Hồ Chí Minh",xe dọn kiểng máy móc zin vô được ít món đồ chơi kiểng,Yamaha,Mio,2005,30000,Đã sử dụng,Tay ga,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/124978826.htm,2025-11-28 15:50:25,9.8,5.529805,1,Giá CAO bất thường. AI dự đoán: 5.53 tr. (Cao hơn 77%)
6499,BAN XIPO 110 HQCN XE CHẤT GIÁ ÊM,168.000.000 đ,119.51 tr,140.29 tr,"Xã Trung An, Huyện Củ Chi, Tp Hồ Chí Minh","Cần bán xipo 110 hqcn E114 18đầu máy móc full 120 máy nhẹ tê tái , sksm rỏ nét chuẩn theo nhà sx , bstp ngay chủ giá 16x ( fix ) ae cần qtâm ibox xem xe trực tiếp củ chi",Suzuki,Sport / Xipo,1998,10000,Đã sử dụng,Xe số,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/124966262.htm,2025-11-28 15:50:25,168.0,66.29802,1,Giá CAO bất thường. AI dự đoán: 66.30 tr. (Cao hơn 153%)
6502,supper Dream,22.000.000 đ,15.43 tr,18.12 tr,"Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",supper dream sơn zin xe dọn đi kiểng ! xem xe an nhơn tây củ chi .giá 22triệu ae chơi xe lh :***,Honda,Dream,1999,10000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/124925534.htm,2025-11-28 15:50:25,22.0,12.330721,1,Giá CAO bất thường. AI dự đoán: 12.33 tr. (Cao hơn 78%)
6534,Wave A100 bstp 59y2,12.500.000 đ,6.76 tr,7.94 tr,"Xã Tân Phú Trung, Huyện Củ Chi, Tp Hồ Chí Minh",Xe nguyên zin chưa rớt đầu. Ngoại hình sạch sẽ. Chính chủ 1 đời sang tên nhanh lẹ. Có bớt cho ae nhanh lẹ hợp lý,Honda,Wave,2011,999999,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/124279210.htm,2025-11-28 15:50:25,12.5,6.784091,1,Giá CAO bất thường. AI dự đoán: 6.78 tr. (Cao hơn 84%)
6548,Bán suzuki s1000,2.100.000 đ,23.37 tr,27.43 tr,"Thị trấn Củ Chi, Huyện Củ Chi, Tp Hồ Chí Minh","Xe trùm mền cần ra đi hoặc giao lưu sport. Đăng ký 2018 odo 16 ngàn km bao ko tua. Xe zin chưa sửa chữa , ko đâm đụng. Đồ zin còn. Xem xe Củ Chi. Giá 210. Xin để lại tin nhắn",Suzuki,GSX,2018,16000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/123645037.htm,2025-11-28 15:50:25,2.1,51.804222,1,Giá RẺ bất thường. AI dự đoán: 51.80 tr. (Thấp hơn 96%)
6551,wave thái 125,58.000.000 đ,11.43 tr,13.42 tr,"Xã Tân Phú Trung, Huyện Củ Chi, Tp Hồ Chí Minh","Xe bstp 9 chủ
Odo 27 ngàn km
Máy móc zin chưa đụng 
Máy êm thì thầm kh dọng hú
Xem xe ở củ chi ngay bv xuyên á",Honda,Wave,2020,27000,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/123517515.htm,2025-11-28 15:50:25,58.0,22.127705,1,Giá CAO bất thường. AI dự đoán: 22.13 tr. (Cao hơn 162%)
6553,Cuxi chính chủ kiểng nhẹ cần bán,20.900.000 đ,15.9 tr,18.67 tr,"Thị trấn Củ Chi, Huyện Củ Chi, Tp Hồ Chí Minh","Xe chính chủ dọn nay dư xe nên bán 
Máy móc êm , ko hao xăng 
Thích hợp cafe / đưa học sinh / đi chợ 
Giá trên còn fix 
Xem xe cầu vượt củ chi
Bao kí giấy",Yamaha,Cuxi,2013,35799,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/123773209.htm,2025-11-28 15:50:25,20.9,8.785978,1,Giá CAO bất thường. AI dự đoán: 8.79 tr. (Cao hơn 138%)
6569,supre 2008 máy zin đầu chưa rớt ngay chủ ký giấy,26.800.000 đ,8.08 tr,9.48 tr,"Xã Phước Vĩnh An, Huyện Củ Chi, Tp Hồ Chí Minh","Máy zin chưa rớt đầu

2008 ngay chủ ký giấy

Aemua về đổ xăng là chạy",Honda,Dream,2008,52000,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/123707081.htm,2025-11-28 15:50:25,26.8,8.961755,1,Giá CAO bất thường. AI dự đoán: 8.96 tr. (Cao hơn 199%)
6573,cần bán,15 đ,14.95 tr,17.54 tr,"Xã Hòa Phú, Huyện Củ Chi, Tp Hồ Chí Minh","Mới đổi xe mới nên cần bán ex 150, gtdd, bstp,9c",Yamaha,Exciter,2016,100000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/123700153.htm,2025-11-28 15:50:25,1.5e-05,12.817963,1,Giá RẺ bất thường. AI dự đoán: 12.82 tr. (Thấp hơn 100%)
6578,wave thái chính chủ hết đam mê,2.555.555 đ,22.73 tr,26.69 tr,"Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh","Hết ghiền chia lại cho ae có nhu cầu sưu tầm 
Wave thái đời 99 chính chủ biển sg,ngoại hình dễ nhìn dán keo 
Máy êm,giá chính chủ đứng bán ko qua cò lái ae yên tâm
Đến xem xe cf thoải mái,
25trieu theo chủ mới đi chơi,nhận gl tay ga đời cao có bù trừ hợp lý luôn",Honda,Wave,1999,123456,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/123663909.htm,2025-11-28 15:50:25,2.555555,11.175528,1,Giá RẺ bất thường. AI dự đoán: 11.18 tr. (Thấp hơn 77%)
6591,Bán winner v1 chính chủ bs Tây Ninh,17.000.000 đ,14.49 tr,17.01 tr,"Xã Tân Thông Hội, Huyện Củ Chi, Tp Hồ Chí Minh","Nhà dư cần bán, không 1 lỗi nhỏ, 2 vỏ xe còn mới cứng, máy móc nguyên zin, xe tôi chính chủ bán không qua cò lái, xem xe ở Củ Chi",Honda,Winner,2018,58000,Đã sử dụng,Xe số,Đang cập nhật,Bảo hành hãng,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/122248657.htm,2025-11-28 15:50:25,17.0,7.035324,1,Giá CAO bất thường. AI dự đoán: 7.04 tr. (Cao hơn 142%)
6603,wave trung quốc lên nhiều đồ alpha zin,8.000.000 đ,6.77 tr,7.94 tr,"Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh","Wave Trung Quốc giấy + biển zin theo xe
Tình trạng xe như sau:
Máy 54 pô VD móc
Vô nhiều đồ Alpha
Sườn, bình xăng, ghi đong, chảng ba, đồng hồ, phuộc, gấp, lốc nồi, lốc lửa, đồng hồ Alpha hết
còn giữ lại sườn trung quốc cho ae lấy số sườn 
Áo UMV 
Đèn Zhipat 2 tầng 
 fix cafe vui vẻ không fix nhiều nha ae, biển SG",Honda,Wave,2008,100000,Đã sử dụng,Xe số,50 - 100 cc,Trung Quốc,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/123547219.htm,2025-11-28 15:50:25,8.0,3.5397696,1,Giá CAO bất thường. AI dự đoán: 3.54 tr. (Cao hơn 126%)
6629,Xe Như Hình chuyên Công Trình,2.000.000 đ,15.43 tr,18.12 tr,"Thị trấn Củ Chi, Huyện Củ Chi, Tp Hồ Chí Minh","Bán xe như hình máy móc êm ,xe không đâm đụng, té ngã chỉ cũ theo năm tháng. Mua về là đi . Rớt dép là nổ máy",Honda,Dream,1999,88888,Đã sử dụng,Xe số,50 - 100 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/123381235.htm,2025-11-28 15:50:25,2.0,10.454297,1,Giá RẺ bất thường. AI dự đoán: 10.45 tr. (Thấp hơn 81%)
6647,Sirius 2018,1.234.567 đ,8.93 tr,10.49 tr,"Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh","E không nhu cầu đi nhiều cần thanh lý sirus RC đăng ký lần đầu 2018 chỉ có cavet không chính chủ cũng còn khá mới máy zin chưa sửa chữa biển số tỉnh
Các a cho giá đuợc thì e bán",Yamaha,Sirius,2018,28000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/123317756.htm,2025-11-28 15:50:25,1.234567,8.088428,1,Giá RẺ bất thường. AI dự đoán: 8.09 tr. (Thấp hơn 85%)
6667,Sonic xe nhà zin,26.000.000 đ,22.99 tr,26.98 tr,"Xã Trung An, Huyện Củ Chi, Tp Hồ Chí Minh",mua mới 75tr ít đi bán lại anh em nào nhu cầu lh mới đi 26000km,Honda,Sonic,2020,26000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/123175110.htm,2025-11-28 15:50:25,26.0,13.790195,1,Giá CAO bất thường. AI dự đoán: 13.79 tr. (Cao hơn 89%)
6673,Cần bán xe w.giấy đầy đủ điện đề ok máy im ru.,3.200.000 đ,24.46 tr,28.71 tr,"Xã Trung Lập Hạ, Huyện Củ Chi, Tp Hồ Chí Minh",Cần bán xe như hình.giấy đầy đủ.điện đèn cồi ok.máy im ru.thắng ok.mua về là đi ai cần a lô cam ơn..,Honda,Future,2011,17000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-cu-chi-tp-ho-chi-minh/118431744.htm,2025-11-28 15:50:25,3.2,14.45872,1,Giá RẺ bất thường. AI dự đoán: 14.46 tr. (Thấp hơn 78%)
6678,Exciter 150 Trùm Mền 1 Chủ Chính Chủ Odo 300km,40.000.000 đ,15.73 tr,18.46 tr,"Xã Xuân Thới Đông, Huyện Hóc Môn, Tp Hồ Chí Minh","Cần bán Yamaha Exciter 150 đời 2017 - Xe mới chạy 300km!

Chính chủ cần bán chiếc Yamaha Exciter 150 đời 2017, xe mua để lâu không sử dụng,Mình Chính Chủ, Đi đúng 300km từ lúc mua tới giờ. Xe còn rất mới, máy móc nguyên zin, mọi chức năng hoạt động hoàn hảo như xe mới.
 • Mua mới từ chính hãng Yamaha, một đời chủ.
 • Odo chỉ 300km, cực kỳ hiếm gặp.
 • Xe được bảo quản kỹ,Chỉ xước lông mèo. Không cấn móp , không đổ ngã, chưa từng đi xa.
 • Giấy tờ đầy đủ, hợp lệ, sang tên nhanh gọn.

Xe thích hợp cho anh em nào cần một chiếc Exciter đẹp như xe thùng, không phải lo về chất lượng. Ai thực sự cần và hiểu giá trị của chiếc xe chạy lướt kiểu này thì liên hệ.

Giá bán: 42tr

Liên hệ: ***

⸻

Nếu bạn muốn mình chỉnh lại theo phong cách trang trọng hơn hoặc thêm hình ảnh mô tả, cứ gửi yêu cầu nhé.",Yamaha,Exciter,2017,300,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-hoc-mon-tp-ho-chi-minh/125174733.htm,2025-11-28 15:50:25,40.0,17.605991,1,Giá CAO bất thường. AI dự đoán: 17.61 tr. (Cao hơn 127%)
6690,Vespa Sprint 2020 Đỏ Cherry,60.000.000 đ,43.97 tr,51.62 tr,"Xã Nhị Bình, Huyện Hóc Môn, Tp Hồ Chí Minh","Xe chính chủ đứng tên, mua về chỉ sử dụng. 
Bảo dưỡng thay nhớt định kỳ tại hãng ( có hoá đơn đầy đủ)
Do đang cần tiền gấp nên mong gặp mấy anh em nhanh gọn",Piaggio,Vespa,2020,14000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-hoc-mon-tp-ho-chi-minh/125123497.htm,2025-11-28 15:50:25,60.0,18.56339,1,Giá CAO bất thường. AI dự đoán: 18.56 tr. (Cao hơn 223%)
6695,Bán xipo chính chủ HQCN,282.000.000 đ,202.63 tr,237.87 tr,"Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh","Xipo 2001 HQCN, 47 đầu, mình sườn lốc zin,xe zin,máy giữa chưa chẻ. Xe chính chủ,pháp lý rõ ràng.",Suzuki,Sport / Xipo,2021,36733,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-hoc-mon-tp-ho-chi-minh/125084118.htm,2025-11-28 15:50:25,282.0,52.690296,1,Giá CAO bất thường. AI dự đoán: 52.69 tr. (Cao hơn 435%)
6697,cân thanh lý xe vepas nhà để lâu ko dùng,3.500.000 đ,22.2 tr,26.06 tr,"Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh","Cân thanh lý xe vepa xe chính chủ đứng bán xe để lâu quá ko dùng hết bình ac nào mua mang bình mang xăng đên thử đc lấy 
Xe giây tờ đầy đủ bán xác lên anh em đứng hỏi lung tung ko nhận thánh hưa thánh hẹn 
Thánh nào chả giá bậy bạ xin tha em 
Vi em bán giup lên anh chị đên xem giúp có bơt khi mua",Piaggio,Vespa,2015,65000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-hoc-mon-tp-ho-chi-minh/124936802.htm,2025-11-28 15:50:25,3.5,15.939949,1,Giá RẺ bất thường. AI dự đoán: 15.94 tr. (Thấp hơn 78%)
6700,"xe con su dung tôdt . san xuất 2009, giấy tờ ok",17.000.000 đ,6.63 tr,7.78 tr,"Xã Bà Điểm, Huyện Hóc Môn, Tp Hồ Chí Minh","Cần bán xe SUPER DREAM đời 2009 , bien số tinh, xe ít đi , khong dùng nên bán",Honda,Dream,2009,60000,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-hoc-mon-tp-ho-chi-minh/125067658.htm,2025-11-28 15:50:25,17.0,9.268014,1,Giá CAO bất thường. AI dự đoán: 9.27 tr. (Cao hơn 83%)
6708,"ab160 date 12/2023 bstp, chính chủ",55.000.000 đ,36.71 tr,43.1 tr,"Xã Tân Hiệp, Huyện Hóc Môn, Tp Hồ Chí Minh","Xe zin 100% 
Thay đúng công tắt mở đèn, cho lịch sự
Bộ nồi. Vô full nồi chính hãng honda 4tr",Honda,Air Blade,2023,55,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-hoc-mon-tp-ho-chi-minh/124635970.htm,2025-11-28 15:50:25,55.0,25.366022,1,Giá CAO bất thường. AI dự đoán: 25.37 tr. (Cao hơn 117%)
6715,wave nhỏ chính chủ dọn full bill 38 củ,35.000.000 đ,9.95 tr,11.68 tr,"Xã Tân Thới Nhì, Huyện Hóc Môn, Tp Hồ Chí Minh","Máy 12/54 dên lòng trái ipon đập hộp + bô làm bên tí bà điểm có thể qua tịm check , 14 trịu cho cục máy , ic 99 đẹp 1 trịu , bình 4 ốc std 7.2 trịu lấy anh ca rô dắt qua check luôn , dây tăng áp NGK xịn 800k , nike xịn 2.1 trịu quốc thắng , căm niềng hãng đùm zin sơn lại , dây thắng dây contermet hãng , bao tay sh ý ko nhớ bao nhiu , dàn áo xịn em kím được vài món hàng tồn ,vài món hành date ( do kím ko ra ) , gác chân 2 tầng êm ái , máy nổ im như xe zin , trái zin chưa soáy bao check",Honda,Wave,2002,10000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-hoc-mon-tp-ho-chi-minh/124993904.htm,2025-11-28 15:50:25,35.0,15.533922,1,Giá CAO bất thường. AI dự đoán: 15.53 tr. (Cao hơn 125%)
6725,Cần bán xe tay ga,12.000.000 đ,11.04 tr,12.96 tr,"Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh","Nhà dư cần bán xe, chính chủ, có giấy tờ xe, biển số Hóc Môn Tphcm.còn tl chút. Ai cần liên hệ",Honda,ADV 160,2012,0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-hoc-mon-tp-ho-chi-minh/124893147.htm,2025-11-28 15:50:25,12.0,5.660489,1,Giá CAO bất thường. AI dự đoán: 5.66 tr. (Cao hơn 112%)
6726,thanh lý xe scr nữ đi,17.000.000 đ,4.75 tr,5.58 tr,"Xã Tân Xuân, Huyện Hóc Môn, Tp Hồ Chí Minh",Xe nữ đi xe hoạt động vẫn bình thường thanh lý choae ai cần liên hệ mình ở tân hiêph hóc môn,Honda,SCR,2008,10000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-hoc-mon-tp-ho-chi-minh/124873568.htm,2025-11-28 15:50:25,17.0,8.160174,1,Giá CAO bất thường. AI dự đoán: 8.16 tr. (Cao hơn 108%)
6727,xe gd cần bán,60.000.000 đ,47.19 tr,55.39 tr,"Xã Tân Xuân, Huyện Hóc Môn, Tp Hồ Chí Minh","Vario 150 đời 2016 chính chủ bstp
Xe bảo dưỡng thường xuyen",Honda,Vario,2016,56000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-hoc-mon-tp-ho-chi-minh/124866782.htm,2025-11-28 15:50:25,60.0,28.282187,1,Giá CAO bất thường. AI dự đoán: 28.28 tr. (Cao hơn 112%)
6732,xe Dream Thái up super,40.000.000 đ,14.11 tr,16.56 tr,"Xã Tân Hiệp, Huyện Hóc Môn, Tp Hồ Chí Minh","bán dùm ông anh chiếc dream Thái up super, xe đã dọn đẹp! giá ông anh mong muốn 4x! một siêu phẩm nhé các bạn! mình ở Tân Hiệp hóc môn! ai có nhu cầu liên hệ chi tiết",Honda,Dream,1995,50000,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-hoc-mon-tp-ho-chi-minh/124790045.htm,2025-11-28 15:50:25,40.0,19.813416,1,Giá CAO bất thường. AI dự đoán: 19.81 tr. (Cao hơn 102%)
6741,bán xe dylan 125 nguyên rin,85.000.000 đ,7.89 tr,9.26 tr,"Thị trấn Hóc Môn, Huyện Hóc Môn, Tp Hồ Chí Minh","Xe dylan mua 20 cây vàng ít đi ko sử dụng nữa bán , vỏ trước còn theo xe , chỉ thay vỏ sau và dây cu ra ,",Honda,Dylan,2003,28000,Đã sử dụng,Tay ga,100 - 175 cc,Đức,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-huyen-hoc-mon-tp-ho-chi-minh/124625082.htm,2025-11-28 15:50:25,85.0,32.004787,1,Giá CAO bất thường. AI dự đoán: 32.00 tr. (Cao hơn 166%)
